Date,Front,Next
2018-05-07,1314.1,1313.7
2018-05-08,1313.7,1313.0
2018-05-09,1313.0,1322.3
2018-05-10,1322.3,1320.7
2018-05-11,1320.7,1318.2
2018-05-14,1318.2,1290.3
2018-05-15,1290.3,1291.5
2018-05-16,1291.5,1289.4
2018-05-17,1289.4,1291.3
2018-05-18,1291.3,1290.9
2018-05-21,1290.9,1292.0
2018-05-22,1292.0,1289.6
2018-05-23,1289.6,1304.4
2018-05-24,1304.4,1303.7
2018-05-25,1303.7,1299.0
2018-05-28,1299.0,1299.0
2018-05-29,1299.0,1304.5
2018-05-30,1304.5,1302.6
2018-05-31,1302.6,1297.1
2018-06-01,1297.1,1295.1
2018-06-04,1295.1,1299.9
2018-06-05,1299.9,1299.2
2018-06-06,1299.2,1300.7
2018-06-07,1300.7,1300.5
2018-06-08,1300.5,1301.0
2018-06-11,1301.0,1297.2
2018-06-12,1297.2,1299.2
2018-06-13,1299.2,1306.2
2018-06-14,1306.2,1276.3
2018-06-15,1276.3,1278.0
2018-06-18,1278.0,1276.5
2018-06-19,1276.5,1272.4
2018-06-20,1272.4,1268.6
2018-06-21,1268.6,1268.9
2018-06-22,1268.9,1267.2
2018-06-25,1267.2,1258.0
2018-06-26,1258.0,1253.0
2018-06-27,1253.0,1251.0
2018-06-28,1251.0,1254.5
2018-06-29,1254.5,1241.7
2018-07-02,1241.7,1253.5
2018-07-03,1253.5,1258.8
2018-07-04,1258.8,1258.8
2018-07-05,1258.8,1255.8
2018-07-06,1255.8,1259.6
2018-07-09,1259.6,1255.4
2018-07-10,1255.4,1244.4
2018-07-11,1244.4,1246.6
2018-07-12,1246.6,1241.2
2018-07-13,1241.2,1239.7
2018-07-16,1239.7,1227.3
2018-07-17,1227.3,1227.9
2018-07-18,1227.9,1224.0
2018-07-19,1224.0,1231.1
2018-07-20,1231.1,1225.6
2018-07-23,1225.6,1225.5
2018-07-24,1225.5,1231.8
2018-07-25,1231.8,1225.7
2018-07-26,1225.7,1223.0
2018-07-27,1223.0,1224.2
2018-07-30,1224.2,1226.4
2018-07-31,1226.4,1220.3
2018-08-01,1220.3,1212.9
2018-08-02,1212.9,1215.9
2018-08-03,1215.9,1210.6
2018-08-06,1210.6,1211.2
