Date,Front,Next,Asset,Sector,Carry,Returns,Carry_Z_252,Carry_Z_756,Carry_Z_1260,Carry_Z_2520,Carry_Z,Binary_Carry,Rank_Carry
2015-11-20,2.264,2.243,US 10Y,Fixed Income,-0.11182685763438228,0.007565643079661788,-0.4193217414238312,-0.4193217414238312,-0.4193217414238312,-0.4193217414238312,-0.4193217414238312,-1.0,-0.3771121351766513
2015-11-23,2.243,2.239,US 10Y,Fixed Income,-0.021419015057441655,-0.009275618374558259,-0.08108266684259087,-0.08108266684259087,-0.08108266684259087,-0.08108266684259087,-0.08108266684259087,-1.0,-0.09792626728110598
2015-11-24,2.239,2.234,US 10Y,Fixed Income,-0.026827643635305078,-0.001783325902808719,-0.10100407562497014,-0.10100407562497014,-0.10100407562497014,-0.10100407562497014,-0.10100407562497014,-1.0,-0.11751152073732718
2015-11-25,2.234,2.224,US 10Y,Fixed Income,-0.05383589110407565,-0.0022331397945510867,-0.20193330168996432,-0.20193330168996432,-0.20193330168996432,-0.20193330168996432,-0.20193330168996432,-1.0,-0.19969278033794158
2015-11-26,2.224,2.222,US 10Y,Fixed Income,-0.010796222050773553,-0.004476275738585445,-0.039194232541037974,-0.039194232541037974,-0.039194232541037974,-0.039194232541037974,-0.039194232541037974,-1.0,-0.05837173579109067
2015-11-27,2.222,2.208,US 10Y,Fixed Income,-0.0758467536310711,-0.0008992805755396738,-0.2847326539054273,-0.2847326539054273,-0.2847326539054273,-0.2847326539054273,-0.2847326539054273,-1.0,-0.28110599078341014
2015-11-30,2.208,2.145,US 10Y,Fixed Income,-0.34737091241842355,-0.006300630063006185,-1.305007788130066,-1.305007788130066,-1.305007788130066,-1.305007788130066,-1.305007788130066,-1.0,-0.8241167434715821
2015-12-01,2.145,2.178,US 10Y,Fixed Income,0.18320966556946056,-0.028532608695652217,0.7043670215024532,0.7043670215024532,0.7043670215024532,0.7043670215024532,0.7043670215024532,1.0,0.553379416282642
2015-12-02,2.178,2.321,US 10Y,Fixed Income,0.7630932333783762,0.01538461538461533,2.817282064404852,2.817282064404852,2.817282064404852,2.817282064404852,2.817282064404852,1.0,0.9692780337941629
2015-12-03,2.321,2.273,US 10Y,Fixed Income,-0.25077098906272677,0.06565656565656575,-0.9353368205650507,-0.9353368205650507,-0.9353368205650507,-0.9353368205650507,-0.9353368205650507,-1.0,-0.7104454685099846
2015-12-04,2.273,2.236,US 10Y,Fixed Income,-0.1969438749306402,-0.02068074105988804,-0.7318496936596622,-0.7318496936596622,-0.7318496936596622,-0.7318496936596622,-0.7318496936596622,-1.0,-0.5967741935483871
2015-12-07,2.236,2.222,US 10Y,Fixed Income,-0.07537036890497485,-0.016278046634403798,-0.279223731524061,-0.279223731524061,-0.279223731524061,-0.279223731524061,-0.279223731524061,-1.0,-0.27726574500768053
2015-12-08,2.222,2.211,US 10Y,Fixed Income,-0.059553472105548164,-0.0062611806797854275,-0.21950936441861155,-0.21950936441861155,-0.21950936441861155,-0.21950936441861155,-0.21950936441861155,-1.0,-0.2142857142857143
